Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,RSI
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.570186614990234,165934000,63.447750091552734,38.790875867896844
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.71409225463867,129880000,62.85250015258789,49.65259541947302
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.83613967895508,201820400,62.80625,53.82716157414345
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.09677505493164,202887200,62.48237495422363,55.212416966430034
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.71170806884766,168895200,62.3653751373291,58.372005334996146
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.17868041992188,161834800,62.61237506866455,67.06596950849166
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.4579849243164,131022800,62.55337505340576,71.45365704687738
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.81431579589844,194994800,63.11387481689453,69.09038961340326
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.17711639404297,131154400,63.508499717712404,68.27275508895231
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.7267837524414,157125200,64.00874977111816,64.74272503815097
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.78067016601562,215250000,64.48399963378907,69.6966226464814
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.35302734375,130015200,65.08012447357177,62.59680990465862
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.27110290527344,180991600,65.63012447357178,57.345578365376426
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.1511459350586,116862400,65.99537448883056,69.5088155498544
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.89090728759766,124814400,66.36424942016602,67.2512602840261
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.822021484375,126161200,66.67087440490722,72.67072990455186
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.87064361572266,117087600,67.11374950408936,64.61864260664765
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.75431060791016,112004800,67.41087436676025,63.23426131711805
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.97970581054688,137280800,67.8288745880127,64.46699266005304
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.45600128173828,183064000,68.48999938964843,66.33335934078073
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.30561828613281,240616800,69.0417495727539,60.07900035541605
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.30035400390625,133568000,69.68862457275391,54.44235235018907
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.3705062866211,147751200,70.12724952697754,59.305454142774586
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.11717987060547,142333600,70.64224967956542,59.76737204307697
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.8735580444336,115215200,71.11312446594238,64.83422879789828
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.63186645507812,133838400,71.63987464904785,73.34739458993582
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.82197570800781,145946400,72.16187477111816,84.58913100551325
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.94401550292969,162301200,72.46637496948242,77.89538297150088
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.02706146240234,200622400,72.75662498474121,74.71959275386048
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.48799896240234,158929200,73.04225006103516,72.16751502708031
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.04170989990234,166348400,73.35362510681152,69.93173706127305
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.80978393554688,135178400,73.82900009155273,78.32449930192618
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.36591339111328,101729600,74.38862533569336,72.33258107759428
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.8510971069336,111504800,74.92775039672851,72.342313791038
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.27069091796875,102688800,75.45050048828125,75.4581969244159
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.76819610595703,81803200,75.89950065612793,74.50008688582041
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.24142456054688,125522000,76.31900062561036,69.06703236729845
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.57796478271484,112945200,76.81312561035156,67.99091634367127
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.61211395263672,133560800,77.19462547302246,65.90659395804757
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.53650665283203,153532400,77.49637565612792,59.878562826174225
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.49003601074219,80791200,77.90612564086913,58.869283399351815
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.85340118408203,87642800,78.2833755493164,66.36486787442
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.2874984741211,104491200,78.62787551879883,75.34087699743164
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.60466766357422,87560400,78.89900054931641,68.06106280259908
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.8434066772461,137250400,79.24600067138672,77.83762743942721
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.3213882446289,95654400,79.53762550354004,74.70623524655372
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.88935852050781,147712400,79.89987525939941,83.42361870652978
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.0476303100586,166651600,80.41775016784668,84.35903067483132
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.91645050048828,201662400,80.77087516784668,65.00708727444774
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.62364959716797,200146000,81.13662490844726,65.47488477032815
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.64547729492188,138808800,81.57762489318847,69.78601350297978
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.86226654052734,165428800,82.04162483215332,72.93101920997064
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.74278259277344,114406400,82.52224960327149,72.39990437108611
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.77692413330078,96820400,82.92849960327149,72.7542238606047
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.2867431640625,264476000,83.33937454223633,69.26054217121569
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.5181655883789,135445200,83.8391242980957,72.20347956168493
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.38622283935547,212155600,84.46162414550781,74.1064217680017
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.80838775634766,192623200,84.9859992980957,71.06966908394787
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.97407531738281,137522400,85.56837425231933,69.57491480987613
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.24028778076172,205256800,86.01449928283691,60.682137827217055
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.22785186767578,130646000,86.51362419128418,59.66533129462777
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.96430969238281,140223200,87.03187408447266,56.93735150557548
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.79605102539062,110737200,87.51924896240234,70.16440231558457
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.79605102539062,114041600,88.04162368774413,68.8739762613707
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.17137908935547,118655600,88.57099876403808,71.2534526685434
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.88848876953125,112424400,89.06137390136719,65.93475459238255
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.00526428222656,117092000,89.52862396240235,70.43644818358459
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.40523529052734,125642800,89.90574913024902,71.03280803109541
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.56861114501953,90257200,90.50299911499023,73.25390068787851
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.136962890625,191649200,91.0418743133545,67.55028497492435
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.67822265625,170989200,91.60737457275391,66.87404068947907
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.32937622070312,153198000,92.09262466430664,75.48761313578109
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.15635681152344,110577600,92.52387466430665,67.55328856948967
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,93.96612548828125,92186800,92.94362449645996,81.61677456453039
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,95.94636535644531,90318000,93.48999938964843,81.60576049266987
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.62214660644531,103433200,93.8541244506836,72.1036783929884
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.88795471191406,89001600,94.13612442016601,73.61953772310363
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.5689926147461,197004400,94.27762451171876,55.14947092463248
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.3446273803711,185438800,94.34787445068359,47.255935789035796
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.48584747314453,121214000,94.66799926757812,54.719694604115624
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,90.96652221679688,103625600,94.80837440490723,43.755607507312554
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.7101821899414,90329200,95.00037460327148,48.033119927684425
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.8320083618164,158130000,95.25849990844726,50.70700306614384
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.65515899658203,374336800,96.02012519836425,68.77013765189068
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.26700592041016,308151200,96.79387512207032,69.91952289395213
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,106.9766845703125,173071600,97.61850013732911,69.97993070219562
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.36443328857422,121776800,98.35450019836426,73.28461889881098
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.11029052734375,202428800,99.26199989318847,76.85666945074398
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.58412170410156,198045600,100.0216251373291,69.04870418714542
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.16236877441406,212403600,100.88412513732911,73.30864788845146
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,106.88614654541016,187902400,101.5,66.43580747495565
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.4384536743164,165598000,102.26425018310547,77.98752061419773
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.39292907714844,210082000,103.18862533569336,79.62695382836509
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.29276275634766,165565200,104.1176254272461,78.14580574904329
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,111.99959564208984,119561600,104.9301254272461,80.99869450829654
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.932861328125,105633600,105.85825042724609,80.52808014786444
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.07455444335938,145538000,106.78000030517578,79.92793048270104
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.58363342285156,126907200,108.05150032043457,73.92949897312374
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.53994750976562,338054800,109.63925056457519,77.05320929431342
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,122.99358367919922,345937600,111.19162559509277,77.64876768934751
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.98458099365234,211495600,112.77025032043457,74.6720131301854
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.64346313476562,163022400,114.34437522888183,72.71827552344786
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.1653823852539,155552400,115.78537521362304,76.22416522966208
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,121.96748352050781,187630000,116.71275024414062,74.07813154854921
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.10366821289062,225702700,117.71787490844727,87.86827664103261
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.12667846679688,151948100,118.94362449645996,88.53293680099162
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.41000366210938,200119000,120.01049919128418,79.0088428082337
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.12934875488281,257599600,120.35937423706055,57.72289115025477
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.20751190185547,332607200,120.85174903869628,58.261269372140156
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.25277709960938,231366600,120.85637397766114,46.995013158860495
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.6503677368164,176940500,121.25362396240234,51.61290667220191
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,110.90751647949219,182274400,121.27762374877929,45.33170235437975
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.451416015625,180860300,121.12712364196777,36.740264033258256
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,112.7349624633789,140150100,121.14974861145019,39.181738069883345
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,112.9108657836914,184642000,121.1963737487793,40.26015018699345
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.57844543457031,154679000,121.02474861145019,35.426048739757036
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.82920837402344,178011000,120.75637359619141,35.228065237135084
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.40882873535156,287104900,120.18462333679199,33.03431452287407
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.57511138916016,195713800,119.47012329101562,31.755206884896296
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,109.2657470703125,183055400,118.76774826049805,26.96190143042888
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.68248748779297,150718700,117.88249855041504,25.94134800789793
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.7574234008789,167743300,116.96737365722656,34.576028569330546
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.72503662109375,149981400,116.33087348937988,40.35983901332364
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.34406280517578,137672400,115.83849830627442,52.70475167052122
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.49386596679688,99382200,115.0909984588623,45.50514426732651
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,113.17472076416016,142675200,114.17249870300293,53.42992270218629
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,114.1324234008789,116120400,113.44199905395507,57.190033277531036
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,110.44821166992188,144712000,113.0489990234375,46.53024413829836
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.84901428222656,106243800,112.82599906921386,51.29659478097647
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,110.58501434326172,161498200,112.84299926757812,51.39378387156519
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,112.46133422851562,96849000,112.73099937438965,56.39159285207247
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.35385131835938,83477200,112.80499954223633,62.065901296612
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.30833435058594,100506900,113.05349960327149,60.61633287768563
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,121.56927490234375,240226800,113.50549964904785,66.50065984760809
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.34434509277344,262330500,113.78349952697754,69.01522308708964
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.43229675292969,150712000,114.23649978637695,68.13985410469786
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,117.96321105957031,112559200,114.75499992370605,63.10226109303041
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,116.3116683959961,115393800,115.36399993896484,56.51057494956969
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.34087371826172,120639300,115.65900001525878,52.83359256487785
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,114.83604431152344,124423700,115.94400024414062,52.56333534191571
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,114.21062469482422,89946000,116.43150024414062,50.12187966666853
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,113.11608123779297,101988000,116.80800018310546,54.52436664278636
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,112.4222412109375,82572600,116.946000289917,47.335768242396426
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,112.4320297241211,111850700,116.95050048828125,53.9260465611632
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,113.94676208496094,92276800,117.07600059509278,53.206743353333934
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,108.66961669921875,143937800,116.84550056457519,43.49775171075784
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.69586181640625,146129200,116.77200050354004,47.34811782567954
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.38287353515625,190272600,116.56400070190429,24.220309727020123
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.29491424560547,122866900,116.17750053405761,27.107318607161375
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.92692565917969,107624400,116.04150047302247,31.146972434640375
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.33430480957031,138235500,116.03500022888184,41.149351606991004
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.32144165039062,126387100,116.23800010681153,50.01431740072013
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.18931579589844,114457900,116.32400016784668,54.204155758937674
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,113.86922454833984,154515300,115.92000007629395,48.20078291828082
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.526611328125,138023400,115.66350021362305,48.627209655394886
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,116.97244262695312,112295000,115.57849998474121,55.315517099667694
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.6983413696289,103162300,115.50349998474121,55.999997365388936
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,116.74730682373047,81581900,115.51550025939942,56.0505877747673
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,117.76538848876953,91183000,115.73150024414062,55.39673845670375
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,116.87454986572266,74271000,115.82550010681152,63.7462237197014
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.54320526123047,76322100,115.88349990844726,55.01294569357051
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.14036560058594,74113000,116.02799987792969,73.0878071658647
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.86774444580078,73604300,116.14299964904785,69.13800135822945
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.45126342773438,127959300,116.08299942016602,57.042536475975915
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.74346160888672,113874200,116.01149940490723,50.52331392955842
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.5853271484375,76499200,116.25299949645996,41.573035152643584
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.13353729248047,46691300,116.31649932861328,44.1731254006278
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.54171752929688,169410200,116.8259994506836,57.53727806413155
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.13439178466797,127728200,117.52349967956543,65.74894423886582
